id,Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,title,release_date,developer,genres,multiplayer_or_singleplayer,price,dc_price,overall_review,detailed_review,reviews,percent_positive,win_support,mac_support,lin_support
4753,NBA 2K11,PS2,2010,Action,Take-Two Interactive,0.34,0.01,0.0,0.06,0.41000000000000003,Zombie Night Terror,2016-07-20,NoClip,Action;Indie;Strategy,Single-player,439.0,439.0,Positive,Very Positive,134.0,97,1,1,1
4754,AKB1/48: Idol to Koishitara...,PSP,2010,Misc,Namco Bandai Games,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003,PickCrafter,2017-12-14,Fiveamp,Casual;Free to Play;Simulation,Single-player,0.0,0.0,Positive,Very Positive,195.0,89,1,1,0
4756,'98 Koshien,PS,1998,Sports,Magical Company,0.15,0.1,0.12,0.03,0.41000000000000003,Age of Wonders Shadow Magic,2010-10-01,Triumph Studios,RPG;Strategy,Single-player,369.0,369.0,Positive,Very Positive,543.0,83,1,0,0
4757,NBA 2K9,PS2,2008,Sports,Take-Two Interactive,0.34,0.01,0.0,0.06,0.41000000000000003,Flowers -Le volume sur ete-,2018-07-26,Innocent Grey,Casual,Single-player,529.0,529.0,Positive,Very Positive,3079.0,86,1,0,0
4758,Yu-Gi-Oh! The Eternal Duelist Soul (JP sales),GBA,2001,Misc,Konami Digital Entertainment,0.0,0.0,0.4,0.01,0.41000000000000003,Nancy Drew®: Legend of the Crystal Skull,2009-07-17,HeR Interactive,Adventure,Single-player,259.0,259.0,Positive,Very Positive,71.0,90,1,0,0
4759,Speed Racer: The Videogame,Wii,2008,Racing,Warner Bros. Interactive Entertainment,0.36,0.02,0.0,0.03,0.41000000000000003,Wizard And Minion Idle,2019-02-07,Oninou,RPG,Single-player,0.0,0.0,Positive,Very Positive,240.0,88,1,0,0
4765,Hatsune Miku: Project Diva 2nd,PSP,2010,Misc,Sega,0.0,0.0,0.41000000000000003,0.0,0.41000000000000003,Defense Grid: The Awakening,2008-12-08,Hidden Path Entertainment,Indie;Strategy,Single-player,349.0,349.0,Positive,Mostly Positive,2144.0,79,1,0,0
4768,"Ed, Edd n Eddy: The Mis-Edventures",PS2,2005,Platform,Midway Games,0.34,0.01,0.0,0.06,0.41000000000000003,Putt-Putt® Saves The Zoo,2014-07-03,Humongous Entertainment,Adventure;Casual,Single-player,319.0,319.0,Positive,Very Positive,391.0,90,1,1,1
4770,Disney's Tarzan Untamed,PS2,2001,Platform,Ubisoft,0.2,0.16,0.0,0.05,0.41000000000000003,Costume Quest 2,2014-10-07,Double Fine Productions,Adventure;Casual;RPG,Single-player,479.0,479.0,Positive,Mostly Positive,175.0,76,1,1,1
4772,The Gunstringer,X360,2011,Shooter,Microsoft Game Studios,0.26,0.11,0.0,0.04,0.41000000000000003,Army Men RTS,2017-12-20,Pandemic Studios,Action;Strategy,Single-player,380.0,380.0,Positive,Very Positive,667.0,94,1,0,0
4776,Asura's Wrath,PS3,2012,Action,Capcom,0.18,0.12,0.06,0.05,0.41000000000000003,HELLGATE: London,2018-11-15,T3Entertainment,Action;RPG,Single-player,419.0,419.0,Mixed,Very Positive,1197.0,80,1,0,0
4780,Disney's Hercules / Disney's The Jungle Book: Groove Party / A Bug's Life,PS,2003,Misc,Sony Computer Entertainment,0.23,0.15,0.0,0.03,0.4,Sniper Elite: Nazi Zombie Army,2013-02-28,Rebellion,Action,Single-player,479.0,479.0,Positive,Very Positive,904.0,81,1,0,0
4782,Pengo,2600,1983,Adventure,Atari,0.38,0.02,0.0,0.0,0.4,Thief: Deadly Shadows,2007-03-29,Ion Storm,Action,Single-player,359.0,359.0,Positive,Very Positive,120.0,94,1,0,0
4783,Disney Sing It! High School Musical 3: Senior Year,PS3,2008,Misc,Disney Interactive Studios,0.08,0.26,0.0,0.07,0.4,SuperPower 2 Steam Edition,2014-04-18,GolemLabs,Simulation;Strategy,Single-player,369.0,369.0,Positive,Very Positive,8576.0,85,1,0,0
4786,Mouse Trap,2600,1981,Action,Coleco,0.38,0.02,0.0,0.0,0.4,Tactical Monsters Rumble Arena,2018-01-31,Camex Games,Adventure;Free to Play;Indie;RPG;Strategy,Single-player,0.0,0.0,Positive,Very Positive,62.0,96,1,1,0
4790,Tak and the Power of Juju,GC,2003,Platform,THQ,0.31,0.08,0.0,0.01,0.4,WRC 6 FIA World Rally Championship,2016-10-07,KT Racing,Racing,Single-player,459.0,459.0,Mixed,Very Positive,434.0,95,1,0,0
4791,"Transformers: The Game (XBox 360, PS2, PS3, Wii & PC Versions)",PS3,2007,Action,Activision,0.32,0.04,0.01,0.04,0.4,Trailer Park Boys: Greasy Money,2018-04-18,East Side Games,Casual;Free to Play;Indie;Simulation,Single-player,0.0,0.0,Positive,Very Positive,6856.0,91,1,1,0
4792,Sega Superstars Tennis,PS3,2008,Sports,Sega,0.13,0.2,0.0,0.08,0.4,Hidden & Dangerous 2: Courage Under Fire,2017-12-20,Illusion Softworks,Violent;Action;Strategy,Single-player,640.0,640.0,Positive,Very Positive,67.0,91,1,0,0
4794,Dragon Quest X,WiiU,2013,Role-Playing,Square Enix,0.0,0.0,0.4,0.0,0.4,Chroma Squad,2015-04-30,Behold Studios,Indie;RPG;Strategy,Single-player,459.0,459.0,Positive,Very Positive,1052.0,83,1,1,1
4800,WipeOut 3 The Game,Wii,2012,Action,Activision,0.38,0.0,0.0,0.03,0.4,rFactor,2015-03-02,Image Space Incorporated,Racing;Simulation;Sports,Single-player,619.0,619.0,Positive,Very Positive,734.0,84,1,0,0
4802,Thief (2014),PS3,2014,Action,Square Enix,0.1,0.2,0.02,0.08,0.4,URU: Complete Chronicles,2010-08-03,Cyan Worlds,Adventure;Casual,Single-player,369.0,369.0,Positive,Very Positive,101.0,88,1,1,0
4803,Congo Bongo,2600,1982,Action,Sega,0.37,0.02,0.0,0.0,0.4,Lagoon Lounge : The Poisonous Fountain,2018-07-05,KAIJYU-09,Sexual Content;Nudity;Adventure;Casual;Indie;Simulation,Single-player,439.0,439.0,Positive,Positive,24.0,83,1,0,0
4804,Gauntlet: Seven Sorrows,PS2,2005,Role-Playing,Midway Games,0.2,0.15,0.0,0.05,0.4,Avernum 3: Ruined World,2018-01-31,Spiderweb Software,Adventure;Indie;RPG;Strategy,Single-player,565.0,565.0,Positive,Overwhelmingly Positive,108717.0,97,1,1,0
4805,Harry Potter: Quidditch World Cup,GC,2003,Sports,Electronic Arts,0.31,0.08,0.0,0.01,0.4,Corpse Party: Book of Shadows,2018-10-29,MAGES. Inc.;5pb.,Adventure,Single-player,459.0,459.0,Positive,Very Positive,402.0,95,1,0,0
4808,Warriors Orochi 2 (JP sales),PS2,2008,Action,Tecmo Koei,0.0,0.0,0.4,0.0,0.4,Diner Bros,2018-07-06,JAYFLGAMES,Action;Casual;Indie,Single-player,349.0,349.0,Positive,Very Positive,181.0,80,1,0,0
4809,WWE SmackDown! vs. RAW 2006,PSP,2005,Fighting,THQ,0.36,0.01,0.0,0.03,0.4,Democracy 3,2013-10-14,Positech Games,Indie;Simulation;Strategy,Single-player,569.0,569.0,Positive,Positive,15.0,80,1,1,1
4814,NBA ShootOut 2000,PS,1999,Sports,989 Studios,0.22,0.15,0.0,0.03,0.4,Ride 2,2016-10-07,Milestone S.r.l.,Racing;Simulation;Sports,Single-player,699.0,699.0,Positive,Mixed,2389.0,65,1,0,0
4817,Samurai Shodown,SNES,1994,Fighting,Takara,0.0,0.0,0.4,0.0,0.4,SteamWorld Heist,2016-06-07,Image & Form Games,Action;Adventure;Indie;RPG;Strategy,Single-player,459.0,459.0,Positive,Mostly Positive,97.0,73,1,1,1
4820,Final Fantasy Crystal Chronicles: The Crystal Bearers,Wii,2009,Action,Square Enix,0.22,0.08,0.08,0.03,0.4,Vampire: The Masquerade - Redemption,2017-04-18,Nihilistic Software,Violent;RPG,Single-player,399.0,399.0,Positive,Very Positive,450.0,91,1,0,0
4827,AKB1/48: Idol to Guam de Koishitara...,PSP,2011,Misc,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,The Age of Decadence,2015-10-14,Iron Tower Studio,Indie;RPG,Single-player,419.0,419.0,Positive,Very Positive,413.0,87,1,0,0
4828,RR64: Ridge Racer 64,N64,1999,Racing,Nintendo,0.32,0.07,0.0,0.0,0.4,Binary Domain,2012-04-26,Devil's Details,Action,Single-player,479.0,479.0,Positive,Overwhelmingly Positive,762.0,95,1,0,0
4829,Top Gear Rally,N64,1997,Racing,Kemco,0.32,0.07,0.0,0.0,0.4,Devil May Cry® 3 Special Edition,2007-06-12,"CAPCOM Co., Ltd.",Action,Single-player,1199.0,1199.0,Mixed,Mostly Positive,1468.0,79,1,0,0
4831,Mortal Kombat Mythologies: Sub-Zero,N64,1997,Fighting,Midway Games,0.32,0.07,0.0,0.0,0.4,Ball 3D: Soccer Online,2017-03-31,Unusualsoft,Action;Free to Play;Sports,Multi-player,42.0,42.0,Positive,Mostly Positive,3046.0,71,1,1,0
4832,18 Wheeler: American Pro Trucker,PS2,2001,Racing,Acclaim Entertainment,0.2,0.15,0.0,0.05,0.4,STAR WARS™ Jedi Knight: Dark Forces II,2009-09-16,LucasArts,Action,Single-player,219.0,219.0,Positive,Overwhelmingly Positive,2597.0,96,1,0,0
4833,Atari Anthology,PS2,2004,Misc,Atari,0.33,0.01,0.0,0.05,0.4,Nurse Love Addiction,2016-07-07,KOGADO STUDIO,Sexual Content;Nudity;Adventure;Simulation,Single-player,849.0,849.0,Positive,Very Positive,2523.0,85,1,0,0
4837,Hot Wheels: Beat That!,PS2,2007,Racing,Activision,0.2,0.15,0.0,0.05,0.4,A Fisherman's Tale,2019-01-22,Innerspace VR,Adventure;Indie,Single-player,499.0,499.0,Positive,Very Positive,78.0,91,1,0,0
4838,MLB 2006,PS2,2005,Sports,Sony Computer Entertainment,0.33,0.01,0.0,0.05,0.4,Worms World Party Remastered,2015-07-16,Team17 Digital Ltd,Action;Indie;Strategy,Single-player,1129.0,1129.0,Mixed,Very Positive,2458.0,93,1,0,0
4839,Star Wars The Clone Wars: Republic Heroes,X360,2009,Action,LucasArts,0.18,0.17,0.0,0.04,0.4,Aven Colony,2017-07-25,Mothership Entertainment LLC,Indie;Simulation;Strategy,Single-player,2249.0,2249.0,Positive,Very Positive,421.0,96,1,0,0
4840,Brunswick Pro Bowling,PS2,2007,Sports,505 Games,0.2,0.15,0.0,0.05,0.4,Dreadnought,2018-10-14,Six Foot;YAGER,Action;Free to Play;Massively Multiplayer,Multi-player,0.0,0.0,Mixed,Overwhelmingly Positive,1247.0,95,1,0,0
4845,Rampage: Total Destruction,GC,2006,Action,Midway Games,0.31,0.08,0.0,0.01,0.4,theBlu,2016-04-05,"Wevr, Inc.",Adventure;Casual;Indie;Simulation,Single-player,219.0,219.0,Positive,Very Positive,99.0,93,1,0,0
4846,Planet 51,DS,2009,Action,Sega,0.22,0.14,0.0,0.04,0.4,Dead In Vinland,2018-04-12,CCCP,Adventure;Indie;RPG;Simulation;Strategy,Single-player,1199.0,1199.0,Positive,Very Positive,735.0,93,1,1,0
4849,Mother 3,GBA,2006,Role-Playing,Nintendo,0.0,0.0,0.39,0.01,0.4,President Yukino,2018-10-11,Acerola,Adventure;Indie;RPG,Single-player,800.0,360.0,Positive,Overwhelmingly Positive,1116.0,96,1,0,0
4850,Nicktoons: Freeze Frame Frenzy,GBA,2004,Action,THQ,0.29,0.11,0.0,0.01,0.4,Tom Clancy's Rainbow Six Lockdown™,2009-08-27,Red Storm Entertainment,Action,Single-player,249.0,62.0,Mixed,Mostly Positive,141.0,72,1,0,0
4855,Tomb Raider: Anniversary,X360,2007,Action,Eidos Interactive,0.12,0.23,0.0,0.05,0.4,Heart of the Woods,2019-02-15,Studio Élan,Casual;Indie,Single-player,608.0,608.0,Positive,Very Positive,1075.0,90,1,1,1
4861,Star Wars: Clone Wars,GC,2002,Shooter,Activision,0.31,0.08,0.0,0.01,0.4,Halo: Spartan Strike,2015-04-16,343 Industries;Vanguard Games,Action,Single-player,169.0,169.0,Positive,Very Positive,354.0,99,1,0,0
4863,Boku no Natsuyasumi,PS,2000,Adventure,Sony Computer Entertainment,0.0,0.0,0.37,0.03,0.4,METAL SLUG X,2014-10-02,SNK CORPORATION;DotEmu,Action,Single-player,349.0,349.0,Positive,Very Positive,749.0,93,1,0,0
4869,Mass Effect 2,PC,2010,Role-Playing,Electronic Arts,0.01,0.32,0.0,0.07,0.4,NiGHTS Into Dreams,2012-12-17,SEGA,Adventure,Single-player,599.0,599.0,Positive,Very Positive,82.0,93,1,0,0
4870,SD Gundam G Generation Seed,PS2,2004,Strategy,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,Professional Fishing,2018-11-30,MasterCode;Dueking,Action;Casual;Free to Play;Massively Multiplayer;Simulation;Sports,Multi-player,0.0,0.0,Positive,Very Positive,600.0,92,1,0,0
4871,Call of Duty: Finest Hour,GC,2004,Shooter,Activision,0.31,0.08,0.0,0.01,0.4,Downwell,2015-10-15,Moppin,Action;Adventure;Indie,Single-player,155.0,155.0,Positive,Very Positive,439.0,89,1,0,0
4873,Naruto: Path of the Ninja,DS,2007,Role-Playing,D3Publisher,0.37,0.0,0.0,0.03,0.4,Sniper: Ghost Warrior,2010-06-24,City Interactive,Action,Single-player,299.0,299.0,Mixed,Very Positive,1306.0,92,1,0,0
4874,Rise of the Tomb Raider,X360,2015,Adventure,Square Enix,0.17,0.19,0.0,0.03,0.4,Dark and Light,2017-07-20,Snail Games USA,Action;Adventure;Massively Multiplayer;RPG;Simulation;Early Access,Single-player,499.0,499.0,Mixed,Very Positive,368.0,84,1,0,0
4875,Hitman: Blood Money,X360,2006,Action,Eidos Interactive,0.29,0.06,0.01,0.03,0.4,Space Channel 5: Part 2,2011-03-04,SEGA,Action,Single-player,599.0,599.0,Positive,Mixed,171.0,46,1,0,0
4876,Tales of Phantasia,SNES,1995,Role-Playing,Namco Bandai Games,0.0,0.0,0.4,0.0,0.4,Mother Russia Bleeds,2016-09-05,Le Cartel Studio,Action;Indie,Single-player,690.0,690.0,Positive,Positive,26.0,92,1,1,1
4877,Alpha Protocol,X360,2010,Role-Playing,Sega,0.23,0.13,0.0,0.04,0.4,Townsmen VR,2018-02-08,HandyGames,Simulation;Strategy;Early Access,Single-player,849.0,849.0,Positive,Very Positive,609.0,90,1,0,0
4882,Ultimate Spider-Man,XB,2005,Action,Activision,0.26,0.11,0.0,0.02,0.39,NBA 2K Playgrounds 2,2018-10-15,Saber Interactive,Sports,Single-player,2099.0,2099.0,Positive,Positive,18.0,88,1,0,0
4883,GRID 2,PS3,2013,Racing,Codemasters,0.07,0.23,0.01,0.09,0.39,Wargame: European Escalation,2012-02-22,Eugen Systems,Strategy,Single-player,629.0,629.0,Positive,Very Positive,3792.0,83,1,1,1
4886,Skylanders: SuperChargers,PS3,2015,Action,Activision,0.15,0.18,0.0,0.06,0.39,WAGAMAMA HIGH SPEC,2017-07-26,madosoft,Adventure;Casual,Single-player,1519.0,1519.0,Positive,Very Positive,178.0,89,1,0,0
4893,Danball Senki,PSP,2011,Role-Playing,Level 5,0.0,0.0,0.39,0.0,0.39,Fox Hime Zero,2018-05-23,AsicxArt,Adventure;Indie;RPG,Single-player,105.0,31.0,Positive,Very Positive,97.0,95,1,1,0
4895,Bloody Roar,PS,1997,Fighting,Virgin Interactive,0.22,0.15,0.0,0.03,0.39,Mirror Maker,2019-01-17,KAGAMI WORKs,Indie;RPG;Simulation,Single-player,105.0,42.0,Positive,Positive,37.0,94,1,0,0
4899,Naruto: Clash of Ninja Revolution 2,Wii,2008,Fighting,Tomy Corporation,0.34,0.02,0.0,0.03,0.39,Absolute Drift,2015-07-29,Funselektor Labs Inc.;FlippFly,Action;Indie;Racing;Simulation;Sports,Single-player,409.0,409.0,Positive,Mixed,83.0,51,1,1,1
4901,LEGO Star Wars III: The Clone Wars,PSP,2011,Action,LucasArts,0.14,0.17,0.0,0.09,0.39,Slasher's Keep,2018-02-09,Damian Schloter,Action;Indie;RPG;Early Access,Single-player,439.0,439.0,Positive,Very Positive,169.0,86,1,0,0
4902,The House of The Dead III,XB,2002,Shooter,Sega,0.29,0.08,0.0,0.01,0.39,Hand of Fate,2015-02-17,Defiant Development,Action;Indie;RPG,Single-player,565.0,565.0,Positive,Mostly Positive,1317.0,78,1,1,1
4903,Rune Factory: Frontier,Wii,2008,Role-Playing,Rising Star Games,0.18,0.14,0.04,0.04,0.39,9Dragons,2017-02-14,JoongWon Games,Free to Play;Massively Multiplayer;RPG,Online Multi-Player;MMO;In-App Purchases,0.0,0.0,Mixed,Overwhelmingly Positive,1293.0,95,1,0,0
4904,Fire Emblem: Fuuin no Tsurugi,GBA,2002,Role-Playing,Nintendo,0.0,0.0,0.39,0.0,0.39,Titan Souls,2015-04-14,Acid Nerve,Action;Adventure;Indie,Single-player,690.0,690.0,Positive,Mixed,127.0,61,1,1,0
4905,SpongeBob's Truth or Square (US sales),PSP,2009,Action,THQ,0.39,0.0,0.0,0.0,0.39,SIMULACRA,2017-10-26,Kaigan Games OÜ,Adventure;Indie;Simulation,Single-player,199.0,199.0,Positive,Very Positive,1702.0,82,1,1,0
4906,FIFA 12,3DS,2011,Sports,Electronic Arts,0.08,0.26,0.0,0.05,0.39,Sheltered,2016-03-15,Unicube;Team 17 Digital Ltd,Indie;RPG;Strategy,Single-player,1129.0,1129.0,Positive,Positive,21.0,90,1,1,1
4907,Ener-G: Gym Rockets,DS,2008,Sports,Ubisoft,0.36,0.0,0.0,0.03,0.39,Home Behind,2016-06-02,TPP Studio,Adventure;Casual;Indie;RPG;Simulation;Strategy,Single-player,299.0,299.0,Positive,Mixed,1019.0,65,1,1,1
4911,Dancing with the Stars: We Dance!,DS,2008,Misc,Activision,0.36,0.0,0.0,0.03,0.39,Whispers of a Machine,2019-04-17,Clifftop Games;Faravid Interactive,Adventure,Single-player,459.0,459.0,Positive,Very Positive,952.0,94,1,1,0
4916,Just Dance 2014,PS4,2013,Misc,Ubisoft,0.18,0.16,0.0,0.05,0.39,SNK HEROINES Tag Team Frenzy,2019-02-21,SNK CORPORATION;Abstraction Games,Action,Single-player,1099.0,1099.0,Positive,Overwhelmingly Positive,787.0,95,1,0,0
4923,Mystery Case Files: The Malgrave Incident,Wii,2011,Adventure,Nintendo,0.19,0.17,0.0,0.03,0.39,IMSCARED,2016-02-03,Ivan Zanotti's MyMadnessWorks,Adventure;Indie,Single-player,229.0,229.0,Positive,Mostly Positive,331.0,71,1,0,0
4924,Yoshi Touch & Go,DS,2005,Platform,Nintendo,0.34,0.02,0.0,0.03,0.39,Hitman: Codename 47,2007-03-15,IO Interactive A/S,Action,Single-player,349.0,349.0,Positive,Overwhelmingly Positive,761.0,96,1,0,0
4925,EA Sports Active 2,X360,2010,Sports,Electronic Arts,0.18,0.17,0.0,0.04,0.39,The Pirate: Caribbean Hunt,2016-08-24,Home Net Games,Action;Adventure;Free to Play;Indie;Simulation;Strategy,Single-player,0.0,0.0,Positive,Mostly Positive,1556.0,74,1,1,1
4926,Combat of Giants: Dinosaurs 3D,3DS,2011,Strategy,Ubisoft,0.25,0.06,0.05,0.03,0.39,Farm Frenzy Collection,2015-08-21,Alawar Entertainment,Adventure;Casual;Indie;Simulation;Strategy,Single-player,529.0,529.0,Positive,Very Positive,5824.0,93,1,0,0
4927,Taiko no Tatsujin Wii: Ketteiban,Wii,2011,Misc,Namco Bandai Games,0.0,0.0,0.39,0.0,0.39,Cadria Item Shop,2018-08-23,Orange Cat Studio,Casual;Free to Play;Indie;RPG;Simulation,Single-player,0.0,0.0,Positive,Mostly Positive,1378.0,76,1,0,0
4930,MLB 15: The Show,PS3,2015,Sports,Sony Computer Entertainment,0.30000000000000004,0.01,0.0,0.07,0.39,Tomb Raider: Underworld,2008-11-21,Crystal Dynamics,Action;Adventure,Single-player,359.0,359.0,Positive,Very Positive,4523.0,89,1,0,0
4932,All-Star Baseball 2000,N64,1999,Sports,Acclaim Entertainment,0.36,0.03,0.0,0.0,0.39,The Incredible Adventures of Van Helsing: Final Cut,2015-11-06,NeocoreGames,Action;Adventure;Indie;RPG,Single-player,929.0,929.0,Positive,Mostly Positive,155.0,74,1,0,0
4933,Custom Robo V2,N64,2000,Fighting,Nintendo,0.0,0.0,0.34,0.05,0.39,Split/Second,2014-10-06,Black Rock Studio,Action;Racing,Single-player,529.0,529.0,Positive,Very Positive,237.0,80,1,0,0
4934,Extreme-G: XG2,N64,1998,Racing,Acclaim Entertainment,0.31,0.07,0.0,0.0,0.39,Closers,2018-02-06,Naddic Games,Action;Free to Play;Massively Multiplayer;RPG,Single-player,0.0,0.0,Positive,Very Positive,1345.0,90,1,0,0
4935,BattleTanx: Global Assault,N64,1999,Action,3DO,0.31,0.07,0.0,0.0,0.39,Indiana Jones® and the Emperor's Tomb™,2018-11-16,LucasArts,Action;Adventure,Single-player,219.0,219.0,Positive,Overwhelmingly Positive,1376.0,95,1,0,0
4942,Blood Omen 2,PS2,2002,Action,Eidos Interactive,0.19,0.15,0.0,0.05,0.39,Outcast - Second Contact,2017-11-14,Appeal,Action;Adventure,Single-player,459.0,459.0,Positive,Overwhelmingly Positive,1495.0,96,1,0,0
4944,Skylanders Giants,WiiU,2012,Action,Activision,0.23,0.12,0.0,0.04,0.39,Sanitarium,2014-10-29,DotEmu;DreamForge Intertainment,Adventure,Single-player,349.0,349.0,Positive,Very Positive,380.0,91,1,0,0
4946,Super Fire ProWrestling,SNES,1991,Fighting,Human Entertainment,0.0,0.0,0.39,0.0,0.39,Heaven Will Be Mine,2018-07-25,Pillow Fight Games;Worst Girls Games,Indie,Single-player,459.0,459.0,Positive,Mostly Positive,1772.0,72,1,1,1
4949,SpongeBob vs The Big One: Beach Party Cook Off,DS,2009,Adventure,THQ,0.24,0.11,0.0,0.04,0.39,Nancy Drew®: The Captive Curse,2011-07-25,HeR Interactive,Adventure,Single-player,259.0,259.0,Positive,Very Positive,620.0,92,1,1,0
4950,MotoGP 08,PS3,2008,Racing,Capcom,0.07,0.24,0.0,0.08,0.39,F.E.A.R. 3,2011-06-21,Day 1 Studios,Action,Single-player,565.0,565.0,Positive,Mostly Positive,47.0,74,1,0,0
4956,From TV Animation One Piece: Yume no Lufy Kaizokudan Tanjou!,GB,2001,Role-Playing,Banpresto,0.0,0.0,0.39,0.0,0.39,Life is Feudal: Your Own,2015-11-17,Bitbox Ltd.,Action;Indie;RPG;Simulation,Multi-player,529.0,529.0,Mixed,Very Positive,190.0,83,1,0,0
4963,Auto Modellista,PS2,2002,Racing,Capcom,0.19,0.15,0.0,0.05,0.39,SAMURAI WARRIORS 4-II,2015-09-29,"KOEI TECMO GAMES CO., LTD.",Action,Single-player,989.0,989.0,Positive,Mostly Positive,6171.0,74,1,0,0
4965,Junior Classic Games,DS,2009,Misc,Avanquest,0.26,0.09,0.0,0.03,0.39,Kunoichi Botan,2019-01-03,Enokippu,Indie;RPG,Single-player,800.0,360.0,Positive,Very Positive,116.0,97,1,0,0
4966,Hooked! Again: Real Motion Fishing,Wii,2009,Sports,505 Games,0.36,0.0,0.0,0.03,0.39,VR Dungeon Knight,2017-04-24,Blackjard Softworks,Action;Adventure;RPG;Early Access,Single-player,565.0,565.0,Positive,Mostly Positive,1154.0,78,1,0,0
4972,Tomb Raider: Legend,X360,2006,Action,Eidos Interactive,0.27,0.08,0.01,0.03,0.39,Mystic Vale,2019-01-31,Nomad Games,Indie;Strategy,Single-player,419.0,419.0,Positive,Very Positive,348.0,80,1,1,0
4973,Ice Age: Dawn of the Dinosaurs,DS,2009,Action,Activision,0.2,0.15,0.0,0.04,0.39,L.A. Noire: The VR Case Files,2017-12-15,Rockstar Games,Violent;Action;Adventure,Single-player,1899.0,1899.0,Mixed,Very Positive,1432.0,94,1,0,0
4974,Dance Party: Pop Hits,Wii,2009,Misc,Nordic Games,0.0,0.36,0.0,0.02,0.39,Margonem,2019-02-20,Garmory,Free to Play;Massively Multiplayer;RPG,Multi-player,0.0,0.0,Mixed,Very Positive,4106.0,94,1,0,0
4979,One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.38,Nancy Drew®: Alibi in Ashes,2011-11-02,HeR Interactive,Adventure,Single-player,259.0,259.0,Positive,Mixed,867.0,55,1,1,0
4980,Phantasy Star ?,DS,2008,Role-Playing,Sega,0.16,0.0,0.2,0.01,0.38,Cubic Castles,2014-08-13,Cosmic Cow LLC,Action;Adventure;Casual;Free to Play;Indie;Massively Multiplayer,MMO,0.0,0.0,Positive,Mostly Positive,1268.0,75,1,0,0
4982,Virtua Tennis 2009,PS3,2009,Sports,Sega,0.09,0.23,0.0,0.07,0.38,Majesty 2,2009-09-17,1C:InoCo,Simulation;Strategy,Single-player,369.0,369.0,Positive,Mixed,226.0,51,1,0,0
4984,Shin Megami Tensei: Nocturne,PS2,2003,Role-Playing,Ghostlight,0.07,0.05,0.25,0.02,0.38,Despotism 3k,2018-11-08,Konfa Games,Indie;Simulation;Strategy,Single-player,299.0,299.0,Positive,Mostly Positive,1569.0,75,1,1,1
4991,Looney Tunes: Acme Arsenal,PS2,2007,Action,Warner Bros. Interactive Entertainment,0.19,0.15,0.0,0.05,0.38,Nancy Drew®: The Haunting of Castle Malloy,2009-07-17,HeR Interactive,Adventure,Single-player,259.0,259.0,Positive,Very Positive,255.0,84,1,0,0
4994,SD Gundam G Generation Spirits,PS2,2007,Strategy,Namco Bandai Games,0.0,0.0,0.38,0.0,0.38,Nancy Drew®: The Final Scene,2017-04-18,HeR Interactive,Adventure,Single-player,259.0,259.0,Positive,Very Positive,544.0,81,1,0,0
4996,Disney Sing It,PS3,2008,Misc,Disney Interactive Studios,0.27,0.07,0.0,0.04,0.38,Toukiden 2,2017-03-21,"KOEI TECMO GAMES CO., LTD.",Action,Single-player,1179.0,1179.0,Positive,Overwhelmingly Positive,6557.0,96,1,0,0
4998,God Eater 2: Rage Burst,PSV,2015,Role-Playing,Namco Bandai Games,0.0,0.01,0.37,0.0,0.38,Sayonara Umihara Kawase,2015-10-05,Studio Saizensen,Action;Indie,Single-player,479.0,479.0,Positive,Very Positive,109.0,94,1,0,0
